,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
36,input.mozilla.org,59fcaf5327254aa9b03040076dd295229a5fdcb4,Soft swear word filter to encourage contructive feedback.,Fred Wenzel,2010-06-01T09:45:36Z,Fred Wenzel,Fred Wenzel,492,489,3
37,input.mozilla.org,40b030044569d51d8c84ca082072b6c54e4dd90d,display zero-length bar correctly,Fred Wenzel,2010-06-01T08:48:02Z,Fred Wenzel,Fred Wenzel,3,3,0
38,input.mozilla.org,ccbb5e3ed968415651b09ebdaef228ff62aa9e78,term styling,Fred Wenzel,2010-06-01T08:44:25Z,Fred Wenzel,Fred Wenzel,16,15,1
39,input.mozilla.org,809837c6f3271949873053a8f522c4fae47f23d3,minimum term length,Fred Wenzel,2010-06-01T08:44:18Z,Fred Wenzel,Fred Wenzel,10,9,1
40,input.mozilla.org,326cbd0e0b7877b244807106f95e15475eb15abf,auto-strip whitespace from submissions,Fred Wenzel,2010-06-01T07:57:58Z,Fred Wenzel,Fred Wenzel,3,3,0
41,input.mozilla.org,e9cfe652613af939cff8654d07c77d8795a65a16,"initial dashboard, complete with some AJAX magic.",Fred Wenzel,2010-05-31T19:11:19Z,Fred Wenzel,Fred Wenzel,388,365,23
42,input.mozilla.org,6e6fe4c7702961f74f22107b4cf009a329d4d277,freeing product details from the claws of the reporter app.,Fred Wenzel,2010-05-31T09:57:05Z,Fred Wenzel,Fred Wenzel,46,16,30
43,input.mozilla.org,f26df0a36fd5c53afccbb69615a44fc62d2fa92d,"oops, Firefox Input, not Mozilla Input",Fred Wenzel,2010-05-27T15:26:42Z,Fred Wenzel,Fred Wenzel,9,5,4
44,input.mozilla.org,2f0e20d144fed531853612eaaac001796df15720,Thank you page style,Fred Wenzel,2010-05-27T13:54:54Z,Fred Wenzel,Fred Wenzel,24,21,3
45,input.mozilla.org,b17bc3b7743d06fb9d108560eeb085b285bfbf77,happy submission form and some jQuery love,Fred Wenzel,2010-05-27T13:36:17Z,Fred Wenzel,Fred Wenzel,259,250,9
46,input.mozilla.org,bb1ca52d3eb82f50db4f5e043b3ffe4ea0232100,term extraction and saving terms to DB automatically.,Fred Wenzel,2010-05-27T10:41:40Z,Fred Wenzel,Fred Wenzel,29,27,2
47,input.mozilla.org,26a6b22e7fd7a9b34df0465ab82a130fc59e246b,save feedback after submission.,Fred Wenzel,2010-05-27T10:12:12Z,Fred Wenzel,Fred Wenzel,30,30,0
48,input.mozilla.org,9add44c2c4316b171a6b215c6f2c9dd329ecc7a9,enforce user agent at submission time as well,Fred Wenzel,2010-05-27T09:32:03Z,Fred Wenzel,Fred Wenzel,128,89,39
49,input.mozilla.org,3c9f02c27ffd6a9ecf737dcb37c97614aff8b9d5,enforce latest beta user agent (incl. test),Fred Wenzel,2010-05-27T08:15:28Z,Fred Wenzel,Fred Wenzel,127,126,1
50,input.mozilla.org,f714f4ca7dbc13deeddefe1dbe5c27b8cf9b7d0e,updating mobile JSON data,Fred Wenzel,2010-05-27T07:28:10Z,Fred Wenzel,Fred Wenzel,2,1,1
51,input.mozilla.org,104102d1d824073714461c90e48788ec76859601,user-agent parsing magic for Firefox and Fennec.,Fred Wenzel,2010-05-26T19:26:48Z,Fred Wenzel,Fred Wenzel,134,134,0
52,input.mozilla.org,08b4385f4c2ae02e717ce48204fe6327fd269197,"sad feedback form. Some validation, no data storage yet.",Fred Wenzel,2010-05-26T15:13:57Z,Fred Wenzel,Fred Wenzel,196,161,35
53,input.mozilla.org,2b0400807ccaf32261cb62964b702f3b43dbfe4a,added django-annoying for render_to decorator and other goodness.,Fred Wenzel,2010-05-26T10:25:57Z,Fred Wenzel,Fred Wenzel,6,5,1
54,input.mozilla.org,5e9de46ccd124a0d5f4ab25c654b501dcc1a024a,"initial, mozilla.com-esque layout.",Fred Wenzel,2010-05-26T09:16:33Z,Fred Wenzel,Fred Wenzel,492,489,3
55,input.mozilla.org,9bd1e4b8969ff4dd0224abf89409a4a88cacbb34,feedback models,Fred Wenzel,2010-05-25T18:10:54Z,Fred Wenzel,Fred Wenzel,30,30,0
56,input.mozilla.org,37e92d59b238d3bce82c3574635e48a581403071,adding Mozilla product details submodule,Fred Wenzel,2010-05-25T17:03:07Z,Fred Wenzel,Fred Wenzel,25,24,1
57,input.mozilla.org,e6eae89322a51aed5604b8b4d403ab4cabca621f,Production app will be called Mozilla Input. Codename remains reporter.,Fred Wenzel,2010-05-25T15:15:26Z,Fred Wenzel,Fred Wenzel,10,5,5
58,input.mozilla.org,81969c07f1b05216b87724d2d8f804e7d4ed395f,schematic for MySQL migrations.,Fred Wenzel,2010-05-25T14:01:59Z,Fred Wenzel,Fred Wenzel,31,31,0
59,input.mozilla.org,7531d5cd3489bf9cdc72e9bf6e9c0046d8396740,Django 1.2 project.,Fred Wenzel,2010-05-21T17:19:23Z,Fred Wenzel,Fred Wenzel,194,194,0
60,input.mozilla.org,0647eca2e0937ee59049f3eb66e4f959fc1e3a0b,"requirements, gitignore",Fred Wenzel,2010-05-21T16:56:11Z,Fred Wenzel,Fred Wenzel,8,8,0
61,input.mozilla.org,f22df3b9d2835a9260bae57b81edb2151c2ac95f,README file.,Fred Wenzel,2010-05-21T16:04:29Z,Fred Wenzel,Fred Wenzel,70,70,0
62,input.mozilla.org,5f3905e9a20d9ec92a301d74eaa880b7f221af26,removing terms box from search for now.,Fred Wenzel,2010-07-07T02:30:58Z,Fred Wenzel,Fred Wenzel,8,5,3
63,input.mozilla.org,20e42ebf168d436bf0609fe31063facae2665b02,req update,Fred Wenzel,2010-07-07T01:45:27Z,Fred Wenzel,Fred Wenzel,7,1,6
64,input.mozilla.org,0110b0cd7c6900866665fc5c1fa81d6d9122988c,Multidb support.,Dave Dash,2010-07-07T01:01:25Z,davedash,davedash,8,7,1
65,input.mozilla.org,a895e7b09b4416c1b690bce17ec1f4b077cff59d,Helper builds better urls.,Dave Dash,2010-07-05T22:02:49Z,davedash,davedash,3,2,1
66,input.mozilla.org,9569ef05b447de71d3623320ba6e2bd5dca84b7b,Pagination outside of sphinx.,Dave Dash,2010-07-05T21:53:54Z,davedash,davedash,56,12,44
67,input.mozilla.org,8cc0461a675f875de64b66ef739a93cab912f431,Pagination,Dave Dash,2010-07-05T21:27:53Z,davedash,davedash,70,59,11
68,input.mozilla.org,dd6e86bc4252ecc772b9a7de407f20e72984d99c,Removed stuff.,Dave Dash,2010-07-05T19:56:06Z,davedash,davedash,0,0,0
69,input.mozilla.org,9cb8e71a08f8135de2ae0c4abb42fd7b06f074cd,Undo search view changes.,Dave Dash,2010-07-05T19:55:16Z,davedash,davedash,24,9,15
70,input.mozilla.org,e1dddffa0cae3fe35bc22a00490df4e3776084b8,allow browsing without hitting Sphinx. Needs pagination.,Fred Wenzel,2010-07-05T17:08:33Z,Fred Wenzel,Fred Wenzel,26,16,10
71,input.mozilla.org,5206fb8fedfec212cae6e90a4e9f8cef9676c3b4,snagging example localsettings file from Zamboni.,Fred Wenzel,2010-07-05T16:23:45Z,Fred Wenzel,Fred Wenzel,25,25,0
72,input.mozilla.org,f4c8efde8822bbe61afee9711f2e665c90cc091e,"it seems, Sphinx also has an etc dir",Fred Wenzel,2010-07-05T14:53:53Z,Fred Wenzel,Fred Wenzel,0,0,0
73,input.mozilla.org,c398b2f5405938ebc0e0d1faee3e6391febac79d,"oops, forgot a file",Fred Wenzel,2010-07-05T14:52:54Z,Fred Wenzel,Fred Wenzel,19,19,0
74,input.mozilla.org,22601e7007825932e3093fff6d78a4f07be41a70,catching SearchError in case Sphinx is having trouble (bug 576968),Fred Wenzel,2010-07-05T14:49:47Z,Fred Wenzel,Fred Wenzel,11,8,3
75,input.mozilla.org,5a5df15ed28904924121b19da32756e1f719908c,re-added full-page caching for search view (bug 576977),Fred Wenzel,2010-07-05T14:29:48Z,Fred Wenzel,Fred Wenzel,10,9,1
76,input.mozilla.org,f8b3b2d780a35aadd96f102d39665d8aea873878,re-added terms to search results (bug 576947),Fred Wenzel,2010-07-05T14:09:43Z,Fred Wenzel,Fred Wenzel,13,10,3
77,input.mozilla.org,37d6b7fb2217ee58159f340e499d9db43c1bee29,make search not explode if input was invalid,Fred Wenzel,2010-07-05T13:49:13Z,Fred Wenzel,Fred Wenzel,25,13,12
78,input.mozilla.org,60822059affd7dc6c7dd29a085778f2d6c5887d8,set up some management commands for Sphinx. bug 576959.,Fred Wenzel,2010-07-05T13:33:21Z,Fred Wenzel,Fred Wenzel,48,42,6
79,input.mozilla.org,1a17b5fd1c1457811b5bd8be49cee2e1b50ac3c4,(hopefully) removed all traces of haystack.,Fred Wenzel,2010-07-05T12:56:38Z,Fred Wenzel,Fred Wenzel,75,16,59
80,input.mozilla.org,3b32cbb69ce00067e1432aff537c159801561218,Added some tmp/ subdirs as sphinx won't create them itself. Fail.,Fred Wenzel,2010-07-05T08:54:54Z,Fred Wenzel,Fred Wenzel,0,0,0
81,input.mozilla.org,1ff31408323637bb833e5dd0112670b4bab22cb7,Testable searchable sphinx,Dave Dash,2010-07-04T20:42:03Z,davedash,davedash,2125,2046,79
82,input.mozilla.org,125c8c1109ee13eec0f6b21fd07612b654c36218,Ignoring tmp files,Dave Dash,2010-07-04T20:40:39Z,davedash,davedash,1,1,0
83,input.mozilla.org,5fd6c3bea6b31179d2139866e0f1ae735315c021,DB instructions,Dave Dash,2010-07-04T20:33:24Z,davedash,davedash,21,21,0
84,input.mozilla.org,4014f04494fcd0a2b36f0679b3416a06b1cf4094,"Removed ""total"" bar and replaced it with number only. (bug 576905)",Fred Wenzel,2010-07-05T06:56:27Z,Fred Wenzel,Fred Wenzel,22,10,12
85,input.mozilla.org,f99a2a86d5b13964e7ca6007b211d9dd96f61efa,reducing the minimum width of the sentiment bars for them to contain the numbers (bug 576286),Fred Wenzel,2010-07-05T06:16:28Z,Fred Wenzel,Fred Wenzel,4,2,2
86,input.mozilla.org,16f7d85d7c822bfffb393e50b712d8297800f8e1,"wording and color changes to ""sentiments"" box (bug 576137)",Fred Wenzel,2010-07-04T20:34:03Z,Fred Wenzel,Fred Wenzel,6,3,3
87,input.mozilla.org,d33db042f7ab79552b14a2ccca4a83e08e610d52,do not include version in default search URL fallback (bug 576218),Fred Wenzel,2010-07-02T16:41:02Z,Fred Wenzel,Fred Wenzel,9,3,6
88,input.mozilla.org,e8cf2431591810bbccc8d936e28e7986a91dc13d,show the same number of trends on the search results and dashboard pages (bug 576185),Fred Wenzel,2010-07-02T16:03:53Z,Fred Wenzel,Fred Wenzel,10,7,3
89,input.mozilla.org,0e8cff3aa85266ceef63789795bc142627d9635e,default to all versions on dashboard (bug 575756),Fred Wenzel,2010-07-02T16:00:57Z,Fred Wenzel,Fred Wenzel,10,4,6
90,input.mozilla.org,77767a5d56cf269c0cf1c7a963ab3b844f9274d3,fix minimum background width (bug 574031),Fred Wenzel,2010-07-02T15:52:24Z,Fred Wenzel,Fred Wenzel,6,6,0
91,input.mozilla.org,29196046e89bf9ed071f04198bb1f9b3b67f7d64,Allow feedback from all versions equal to or later than the current beta (bug 575593),Fred Wenzel,2010-06-29T17:24:02Z,Fred Wenzel,Fred Wenzel,28,12,16
92,input.mozilla.org,d234a2e3bd34c8cad957a48979cb80022882a71e,using a relative URL scheme for html5shiv to not create mixed HTTP/HTTPS content (bug 575491),Fred Wenzel,2010-06-29T08:34:32Z,Fred Wenzel,Fred Wenzel,2,1,1
93,input.mozilla.org,54a815172a14469c3c19e41d720c5bc818fdcd31,once again changing the background gradient (bug 573056),Fred Wenzel,2010-06-23T06:27:06Z,Fred Wenzel,Fred Wenzel,0,0,0
94,input.mozilla.org,907a5eb9db6593ee4e23aa76d8432955fe0b3d21,Download page text tweak (bug 573804),Fred Wenzel,2010-06-23T06:26:23Z,Fred Wenzel,Fred Wenzel,16,7,9
95,input.mozilla.org,5fc957f36759001befcb450de9bdb176b46a9a53,"Removing ""Note:"" from privacy notice.",Fred Wenzel,2010-06-22T17:51:18Z,Fred Wenzel,Fred Wenzel,3,1,2
96,input.mozilla.org,b8c61670eaca2fb7a88dc7c923936583e4ae9696,Second try on Firefox-4-style background on Firefox Input. bug 573056.,Fred Wenzel,2010-06-22T17:38:36Z,Fred Wenzel,Fred Wenzel,24,13,11
97,input.mozilla.org,a6d9be7ce73b388fda63131de50975d781651eb4,width fixes on submission page,Fred Wenzel,2010-06-22T08:09:14Z,Fred Wenzel,Fred Wenzel,5,1,4
98,input.mozilla.org,6bb7f2deb7089281999ac0958581323b812bad69,privacy warning for submission pages (bug 572908),Fred Wenzel,2010-06-22T08:05:55Z,Fred Wenzel,Fred Wenzel,152,78,74
99,input.mozilla.org,6caad8d745ab9bf045da7a70b0ae8cf4b92ea30f,do not line-wrap dashboard link on thank you page.,Fred Wenzel,2010-06-22T07:15:58Z,Fred Wenzel,Fred Wenzel,4,4,0
100,input.mozilla.org,d3b0af53b81a9a7ad4a1c771f1aa139aae2b1b45,hard-code the URL input field's ID value as it is hard-coded in the Testpilot extension.,Fred Wenzel,2010-06-22T06:54:40Z,Fred Wenzel,Fred Wenzel,6,5,1
101,input.mozilla.org,17752d6cac80075cd8cd32c8022e618c4df3fe39,"Revert ""Using Firefox-4-style background on Firefox Input. bug 573056.""

This reverts commit 84c4ffe68e78be67fb727218fd0b59e73210de35.",Fred Wenzel,2010-06-22T06:42:47Z,Fred Wenzel,Fred Wenzel,24,11,13
102,input.mozilla.org,84c4ffe68e78be67fb727218fd0b59e73210de35,Using Firefox-4-style background on Firefox Input. bug 573056.,Fred Wenzel,2010-06-18T17:54:50Z,Fred Wenzel,Fred Wenzel,24,13,11
103,input.mozilla.org,4b38a0fc88a80bd5394e347d8d5b6983b6d009cc,Made locales human-readable (bug 573286),Fred Wenzel,2010-06-21T13:54:56Z,Fred Wenzel,Fred Wenzel,19,17,2
104,input.mozilla.org,148d64c15a1c48b3d89f419eb63cbf43be43eaa3,"Order demographics numbers by frequency, decending. bug 573292.",Fred Wenzel,2010-06-21T12:07:27Z,Fred Wenzel,Fred Wenzel,5,3,2
105,input.mozilla.org,82cf275e1437991558c940546d4952444f03f73f,"now that 5min is the default, no need for an exception for messages anymore.",Fred Wenzel,2010-06-21T12:02:55Z,Fred Wenzel,Fred Wenzel,2,1,1
106,input.mozilla.org,c4baf229ccba57a17a0edb5179717180a07dc5e9,Reduced default cache time from 15 to 5 minutes (bug 573291),Fred Wenzel,2010-06-21T11:57:59Z,Fred Wenzel,Fred Wenzel,2,1,1
107,input.mozilla.org,ccff907f61f48fae5b412fa0f5097400173d6602,Cache static pages.,Fred Wenzel,2010-06-21T11:56:54Z,Fred Wenzel,Fred Wenzel,4,4,0
108,input.mozilla.org,40ddb8de21bd4d3b921d6447da37cf7f4ad87efb,removed animation from advanced search dropdown. bug 573256.,Fred Wenzel,2010-06-21T11:27:21Z,Fred Wenzel,Fred Wenzel,11,3,8
109,input.mozilla.org,69bd53b7e46b81ece501a51e048ceae842dd1ced,Caching search results pages for the default cache period. bug 573374.,Fred Wenzel,2010-06-21T10:41:01Z,Fred Wenzel,Fred Wenzel,24,24,0
110,input.mozilla.org,58f515118312e85e6728a28ac300dd74a121a409,"re-enable ""search"" button on dashboard and search page (bug 573257)",Fred Wenzel,2010-06-21T07:54:24Z,Fred Wenzel,Fred Wenzel,12,7,5
111,input.mozilla.org,eb79494aaab834a034d79f21f071734b0305a652,fuzzily block URLs in submission forms (bug 573242),Fred Wenzel,2010-06-21T07:32:00Z,Fred Wenzel,Fred Wenzel,48,40,8
112,input.mozilla.org,e4bccbe5c5769c1b881f04f4204a5d787231bcb2,Giving swearword filter a proper regex to work with (bug 573303),Fred Wenzel,2010-06-20T11:01:31Z,Fred Wenzel,Fred Wenzel,19,17,2
113,input.mozilla.org,654675c7b62cd3fd75f4f3a0c13574a416ef5a74,Exclude very short and very long terms from extraction. bug 573240.,Fred Wenzel,2010-06-19T18:02:45Z,Fred Wenzel,Fred Wenzel,9,6,3
114,input.mozilla.org,e09399da66f0147c061e9e05f5db22bdb93e1069,remove animation when opening URL or UA previews (bug 573191),Fred Wenzel,2010-06-19T12:15:15Z,Fred Wenzel,Fred Wenzel,4,2,2
115,input.mozilla.org,241a0c4b741cc266fd50edc389f36c776287050f,Fixed pagination link on browse page (bug 573124),Fred Wenzel,2010-06-19T12:11:49Z,Fred Wenzel,Fred Wenzel,10,5,5
116,input.mozilla.org,5a188aa68fd7b336ded8030b865de6fa9d68b1dd,store invalid locales as empty. bug 573198.,Fred Wenzel,2010-06-19T11:41:23Z,Fred Wenzel,Fred Wenzel,4,2,2
117,input.mozilla.org,1d44f07ca61fdc634b16f28a1018432eeb9bfbbe,overflow for ultra-long feedback messages (bug 573193),Fred Wenzel,2010-06-19T09:28:57Z,Fred Wenzel,Fred Wenzel,5,4,1
118,input.mozilla.org,2020ee095ad9790ed3abcdf7ac0d2ebf9b6e0893,detect Windows correctly (bug 573069),Fred Wenzel,2010-06-18T17:59:54Z,Fred Wenzel,Fred Wenzel,5,4,1
119,input.mozilla.org,07978025931be7354d0b75228f3da3a07822dd80,rel=nofollow for user-submitted links (bug 573067),Fred Wenzel,2010-06-18T17:47:23Z,Fred Wenzel,Fred Wenzel,4,2,2
120,input.mozilla.org,cae774683cba1fd12403d3b9161ad2bc531b0898,fixing useless diff on search results page,Fred Wenzel,2010-06-18T14:23:39Z,Fred Wenzel,Fred Wenzel,3,1,2
121,input.mozilla.org,0817bc1a0d494d5ef05d64a8704ad0b65ab0f888,Do not use sliding effect when closing advanced search on page load (bug 572438),Fred Wenzel,2010-06-18T13:03:42Z,Fred Wenzel,Fred Wenzel,24,14,10
122,input.mozilla.org,22e453dbdeedce7ff19365a7ea053e36f3d0963f,aligning search form order with tab order (bug 572923),Fred Wenzel,2010-06-18T12:19:15Z,Fred Wenzel,Fred Wenzel,13,9,4
123,input.mozilla.org,b08ae27820c32becafd94569a0f928bf43752ab4,Use type=search for search input field. bug 572907.,Fred Wenzel,2010-06-18T11:57:38Z,Fred Wenzel,Fred Wenzel,7,6,1
124,input.mozilla.org,e3051ca7c3581d227541aee3fc3c0d918503a1f9,move title text next to logo row. bug 572442.,Fred Wenzel,2010-06-18T11:51:55Z,Fred Wenzel,Fred Wenzel,12,10,2
125,input.mozilla.org,5c9f5a20a26e6d1647b3adc951a9f6d4e1093bfb,Flag possible emails in description texts (bug 572906),Fred Wenzel,2010-06-18T11:35:32Z,Fred Wenzel,Fred Wenzel,19,17,2
126,input.mozilla.org,f16cc57a6165a23616494d8e8dd3f17bb63e70fa,include end day in search results by default (bug 573006),Fred Wenzel,2010-06-18T11:03:43Z,Fred Wenzel,Fred Wenzel,10,5,5
127,input.mozilla.org,7d70f3db7a83b45e796c30585a00964543f2da01,"oops, typo switching around 16px smilies.",Fred Wenzel,2010-06-18T10:23:05Z,Fred Wenzel,Fred Wenzel,2,1,1
128,input.mozilla.org,f4372b8ca822bf965342052dcf1fcf89b10bbb2d,Replaced unicode smilies with graphics (bug 572082),Fred Wenzel,2010-06-18T08:58:21Z,Fred Wenzel,Fred Wenzel,57,45,12
129,input.mozilla.org,1e31e42527740b4d263fb3327f36b0a3d80b6386,"New default location for product details JSON files, do not import product details if they do not exist yet.",Fred Wenzel,2010-06-18T08:29:34Z,Fred Wenzel,Fred Wenzel,49,28,21
130,input.mozilla.org,a153f8f103633dcebb61c33d7c8e8a84f53dfe23,Tweaked Thank You page wording (bug 572910),Fred Wenzel,2010-06-18T07:34:55Z,Fred Wenzel,Fred Wenzel,5,2,3
131,input.mozilla.org,d71b4d148597d6debec3973a8e6aecf649d6768b,allow searching for descriptions in admin panel.,Fred Wenzel,2010-06-18T07:05:59Z,Fred Wenzel,Fred Wenzel,1,1,0
132,input.mozilla.org,c2077ed5cf3c6a6bec47e83d3b08b9676856c736,allow searching for terms in admin panel.,Fred Wenzel,2010-06-18T07:05:28Z,Fred Wenzel,Fred Wenzel,1,1,0
133,input.mozilla.org,3688b5b1c93c86317f5b105a361c51a1bcbdb228,only collect single-word terms (bug 572922),Fred Wenzel,2010-06-18T07:03:36Z,Fred Wenzel,Fred Wenzel,4,3,1
